"c1","c2","c3","target"
0.616523731259098,-1.68521047020096,0.285074570732821,-1.1911381025159
1.09964844147917,-1.55518702521779,0.888288385365115,-0.545380160741562
-0.121448690246636,-1.31115826517027,0.200005567692009,-0.479705785357701
1.41244823285596,-1.58213194468991,0.32552697408723,-1.65974421044207
-0.992247096238597,0.0517433260666658,-0.937403071578703,-2.3056694872426
0.274239156327991,1.77598319162885,0.758207983352325,-1.10937801604928
1.17838768712715,0.0403838180877217,-1.42617536288228,-3.24927881096223
-1.34848757899512,0.909158477055553,-0.351940781939219,-0.558344807005251
-0.00488611545472595,0.472807601113108,0.00323021391098882,-0.213002728231173
-0.550807234823514,1.47894640473204,0.359118284620936,0.244290807625404
-0.732297362942217,-0.148411005294905,-0.496203748500274,-1.63343815502349
-1.27022947754539,-0.294348471506654,0.970345084089695,1.46551125257248
0.0276978371654407,0.104840530280527,-1.3636715069219,1.39709834987032
0.290387747490601,-0.902955834158755,-0.178880768862063,-0.2233985352073
-0.651988148176752,0.518100053680951,1.19752292731197,-0.441451894451449
-1.14304935055702,0.119242019742851,0.69166208787087,-0.690269079752562
-2.10964310734721,-1.32565450585729,-0.679296900728313,2.15277473099738
1.02523278682864,0.485114517027275,1.38345675925501,-0.286182435353617
-0.492714961838574,0.0331857820193405,-0.975920749044128,-0.40564082757824
0.33338683701469,0.579898833833217,1.31265640396679,-1.43903943778027
2.61595013132469,0.425479800845589,0.995060401285424,0.2491275557441
1.11987899506003,-0.387977967106801,2.39102933873135,-0.249694594361474
1.15624066932525,-0.873866932251325,-1.34461034003967,-0.483769464333957
1.70402211064389,-1.52952175581004,0.39896603397427,1.42245264882663
1.74741023908883,-0.250988840007764,0.0561332096194545,-1.82483134250006
-1.56333264430391,0.35078185383902,0.298372025052103,-0.64184630048907
-0.613524081981654,0.0289818349861131,0.0459724618545587,-0.0350644452094431
-0.876566250388707,0.372987025846069,2.27432370820728,0.210803993546929
0.240510813915376,-0.226771536627116,1.7862119930531,0.773396671073644
-0.262529383439246,1.7299880378928,2.34323291009044,0.722893757932088
-0.226334058664093,-1.15029097301394,-0.0117394616882922,0.546527122828933
-0.705231953413808,-1.84626980391892,-0.967998431070487,0.404675432271839
1.29961597735618,-1.38530055950554,-1.34902147473221,-1.0144709486467
1.10282550570299,0.595048022903602,0.346850032882103,0.829399431803347
-1.34477152836291,0.44887910185685,-0.137110521470169,0.955149931111636
-0.809041331802372,-0.303117586315986,-0.0835893774246813,1.13701287076623
-0.807550508863061,-0.831216493225796,-0.0749399683928742,-0.551647708796316
0.0880113694061565,0.398767337731415,0.112938839721136,-0.824299626673756
-1.14096029504458,1.23283952646103,-0.297759077645901,-1.1662736763142
1.41865534719771,0.749011375508401,-0.692583867460076,0.0102540950027349
0.0865720766295019,-1.75922215382697,-0.612682364106412,-0.240170889247387
0.438510493630618,-0.786544316384677,1.47440811703041,3.06953210470363
0.194094209652431,-0.49112462310582,-1.25255006488525,-0.328962546807907
1.60987534846088,1.82689259882481,-0.59688201033499,0.0733462083928943
0.470308458944586,0.0732129310535757,0.213594894308078,1.84260165915048
-0.482470467910366,0.671188694163545,-1.93833190466145,0.356310296072227
1.8981630170642,0.819000700905429,-0.167635014587484,-1.17105673548007
0.582961562001549,1.17326508136173,2.09236822214405,0.253064796149067
0.133009087870254,-2.20387753357031,-0.938327168461533,-0.478110446185631
0.0560784268925398,-1.2008813510354,-2.0421427810636,-0.148933905892505
0.129041026643465,-0.273249121010542,-0.457859378941228,-0.996236508000621
-0.665971788464351,1.11173365170117,-0.759272543349235,-0.306253603003853
0.840207022683133,0.652758717718193,-0.309969401438283,0.0647850228187773
-1.19571711682397,-0.692702659873927,0.00370106626233502,0.43279531925297
-0.969281987452361,-0.367647985489044,-1.37962625817764,-0.725905995186217
0.210219120676585,-0.897456184091548,-0.180746748484996,-1.31267262844401
